TermIRI,Term_label,ParentTermIRI,Parent_label,Alternative term,Definition
http://purl.obolibrary.org/obo/VTO_0049842,Sicyopus zosterophorum,http://purl.obolibrary.org/obo/VTO_0049839,Sicyopus,,
http://purl.obolibrary.org/obo/VTO_0049867,Stiphodon atratus,http://purl.obolibrary.org/obo/VTO_0049855,Stiphodon,,
http://purl.obolibrary.org/obo/VTO_0049866,Stiphodon hydroreibatus,http://purl.obolibrary.org/obo/VTO_0049855,Stiphodon,,
http://purl.obolibrary.org/obo/VTO_0049865,Stiphodon rubromaculatus,http://purl.obolibrary.org/obo/VTO_0049855,Stiphodon,,
http://purl.obolibrary.org/obo/VTO_0049863,Stiphodon sapphirinus,http://purl.obolibrary.org/obo/VTO_0049855,Stiphodon,,
http://purl.obolibrary.org/obo/VTO_0018135,Brachymeles kadwa,http://purl.obolibrary.org/obo/VTO_0018118,Brachymeles,,
http://purl.obolibrary.org/obo/VTO_0049845,Akihito,http://purl.obolibrary.org/obo/VTO_0049816,Gobiidae,,
http://purl.obolibrary.org/obo/VTO_0046673,Neoditrema,http://purl.obolibrary.org/obo/VTO_0046668,Embiotocidae,,
http://purl.obolibrary.org/obo/VTO_0049846,Akihito futuna,http://purl.obolibrary.org/obo/VTO_0049845,Akihito,,
http://purl.obolibrary.org/obo/VTO_0049847,Akihito vanuatu,http://purl.obolibrary.org/obo/VTO_0049845,Akihito,,
http://purl.obolibrary.org/obo/VTO_0018122,Brachymeles tungaoi,http://purl.obolibrary.org/obo/VTO_0018118,Brachymeles,,
http://purl.obolibrary.org/obo/VTO_0046674,Neoditrema ransonnetii,http://purl.obolibrary.org/obo/VTO_0046673,Neoditrema,,
http://purl.obolibrary.org/obo/VTO_0046679,Phanerodon,http://purl.obolibrary.org/obo/VTO_0046668,Embiotocidae,,
http://purl.obolibrary.org/obo/VTO_0012943,Dipodomys ordii,http://purl.obolibrary.org/obo/VTO_0012927,Dipodomys,,
http://purl.obolibrary.org/obo/VTO_0046681,Phanerodon furcatus,http://purl.obolibrary.org/obo/VTO_0046679,Phanerodon,,
http://purl.obolibrary.org/obo/VTO_0014498,Niviventer sp. LLL-2011,http://purl.obolibrary.org/obo/VTO_0014486,unclassified Niviventer,,
http://purl.obolibrary.org/obo/VTO_0046682,Rhacochilus,http://purl.obolibrary.org/obo/VTO_0046668,Embiotocidae,,
http://purl.obolibrary.org/obo/VTO_9002398,Damalichthys,http://purl.obolibrary.org/obo/VTO_0042306,Perciformes,,
http://purl.obolibrary.org/obo/VTO_0046684,Rhacochilus toxotes,http://purl.obolibrary.org/obo/VTO_0046682,Rhacochilus,,
http://purl.obolibrary.org/obo/VTO_0046685,Zalembius,http://purl.obolibrary.org/obo/VTO_0046668,Embiotocidae,,
http://purl.obolibrary.org/obo/VTO_0046686,Zalembius rosaceus,http://purl.obolibrary.org/obo/VTO_0046685,Zalembius,,
http://purl.obolibrary.org/obo/VTO_0046521,Paracirrhites,http://purl.obolibrary.org/obo/VTO_0046503,Cirrhitidae,,
http://purl.obolibrary.org/obo/VTO_0046524,Paracirrhites forsteri,http://purl.obolibrary.org/obo/VTO_0046521,Paracirrhites,,
http://purl.obolibrary.org/obo/VTO_9023872,Geomys lutescens,http://purl.obolibrary.org/obo/VTO_0013285,Geomys,,
http://purl.obolibrary.org/obo/VTO_0013383,Pedetidae,http://purl.obolibrary.org/obo/VTO_0012887,Sciurognathi,,
http://purl.obolibrary.org/obo/VTO_0033130,Apalone ferox,http://purl.obolibrary.org/obo/VTO_0033128,Apalone,,
http://purl.obolibrary.org/obo/VTO_0044900,Coreoperca loona,http://purl.obolibrary.org/obo/VTO_0044897,Coreoperca,,
http://purl.obolibrary.org/obo/VTO_0040350,Notropis chiliticus,http://purl.obolibrary.org/obo/VTO_0040339,Notropis,,
http://purl.obolibrary.org/obo/VTO_0013384,Pedetes,http://purl.obolibrary.org/obo/VTO_0013383,Pedetidae,,
http://purl.obolibrary.org/obo/VTO_0040354,Notropis chlorocephalus,http://purl.obolibrary.org/obo/VTO_0040339,Notropis,,
http://purl.obolibrary.org/obo/VTO_0040356,Notropis petersoni,http://purl.obolibrary.org/obo/VTO_0040339,Notropis,,
http://purl.obolibrary.org/obo/VTO_0040352,Notropis rubricroceus,http://purl.obolibrary.org/obo/VTO_0040339,Notropis,,
http://purl.obolibrary.org/obo/VTO_0040353,Notropis spectrunculus,http://purl.obolibrary.org/obo/VTO_0040339,Notropis,,
http://purl.obolibrary.org/obo/VTO_0011840,Cercopithecus lhoesti,http://purl.obolibrary.org/obo/VTO_0011827,Cercopithecus,,
http://purl.obolibrary.org/obo/VTO_0005158,Cophixalus infacetus,http://purl.obolibrary.org/obo/VTO_0005144,Cophixalus,,
http://purl.obolibrary.org/obo/VTO_0013385,Pedetes capensis,http://purl.obolibrary.org/obo/VTO_0013384,Pedetes,,
http://purl.obolibrary.org/obo/VTO_0010257,Chaerephon sp. IVK-2011,http://purl.obolibrary.org/obo/VTO_0010249,Chaerephon,,
http://purl.obolibrary.org/obo/VTO_0009430,Hipposideros sp. IVK-2011,http://purl.obolibrary.org/obo/VTO_0009399,Hipposideros,,
http://purl.obolibrary.org/obo/VTO_0009766,Miniopterus sp. IVK-2011,http://purl.obolibrary.org/obo/VTO_0009739,Miniopterus,,
http://purl.obolibrary.org/obo/VTO_0009993,Neoromicia sp. IVK-2011,http://purl.obolibrary.org/obo/VTO_0009991,Neoromicia,,
http://purl.obolibrary.org/obo/VTO_0009680,Pipistrellus sp. IVK-2011,http://purl.obolibrary.org/obo/VTO_0009657,unclassified Pipistrellus,,
http://purl.obolibrary.org/obo/VTO_0009514,Rhinolophus sp. IVK-2011,http://purl.obolibrary.org/obo/VTO_0009476,Rhinolophus,,
http://purl.obolibrary.org/obo/VTO_0010054,Scotoecus sp. IVK-2011,http://purl.obolibrary.org/obo/VTO_0010053,Scotoecus,,
http://purl.obolibrary.org/obo/VTO_0010073,Scotophilus sp. IVK-2011,http://purl.obolibrary.org/obo/VTO_0010069,Scotophilus,,
http://purl.obolibrary.org/obo/VTO_0010326,Taphozous sp. IVK-2011,http://purl.obolibrary.org/obo/VTO_0010318,Taphozous,,
http://purl.obolibrary.org/obo/VTO_0010323,Taphozous hildegardeae,http://purl.obolibrary.org/obo/VTO_0010318,Taphozous,,
http://purl.obolibrary.org/obo/VTO_0013936,Cricetinae,http://purl.obolibrary.org/obo/VTO_0013485,Cricetidae,,
http://purl.obolibrary.org/obo/VTO_0013152,Callosciurus orestes,http://purl.obolibrary.org/obo/VTO_0013146,Callosciurus,,
http://purl.obolibrary.org/obo/VTO_0012099,Aotus sp. AVB-2011,http://purl.obolibrary.org/obo/VTO_0012095,Aotus,,
http://purl.obolibrary.org/obo/VTO_0009203,Artibeus sp. AVB-2011,http://purl.obolibrary.org/obo/VTO_0009184,Artibeus,,
http://purl.obolibrary.org/obo/VTO_0008397,Crocidura sp. AVB-2011,http://purl.obolibrary.org/obo/VTO_0008321,Crocidura,,
http://purl.obolibrary.org/obo/VTO_0015574,unclassified Mammalia,http://purl.obolibrary.org/obo/VTO_0008068,Mammalia,,
http://purl.obolibrary.org/obo/VTO_0015576,Mammalia sp. AVB-2011,http://purl.obolibrary.org/obo/VTO_0015574,unclassified Mammalia,,
http://purl.obolibrary.org/obo/VTO_0015176,Marmosops sp. AVB-2011,http://purl.obolibrary.org/obo/VTO_0015174,Marmosops,,
http://purl.obolibrary.org/obo/VTO_0012395,Myoprocta sp. AVB-2011,http://purl.obolibrary.org/obo/VTO_0012393,Myoprocta,,
http://purl.obolibrary.org/obo/VTO_0009916,Myotis sp. AVB-2011,http://purl.obolibrary.org/obo/VTO_0009875,unclassified Myotis,,
http://purl.obolibrary.org/obo/VTO_0013488,Neacomys sp. AVB-2011,http://purl.obolibrary.org/obo/VTO_0013487,Neacomys,,
http://purl.obolibrary.org/obo/VTO_0013675,Nectomys sp. AVB-2011,http://purl.obolibrary.org/obo/VTO_0013674,Nectomys,,
http://purl.obolibrary.org/obo/VTO_0013726,Oecomys sp. AVB-2011,http://purl.obolibrary.org/obo/VTO_0013706,Oecomys,,
http://purl.obolibrary.org/obo/VTO_0013650,Oryzomys sp. AVB-2011,http://purl.obolibrary.org/obo/VTO_0013632,Oryzomys,,
http://purl.obolibrary.org/obo/VTO_0014199,Peromyscus sp. AVB-2011,http://purl.obolibrary.org/obo/VTO_0014138,Peromyscus,,
http://purl.obolibrary.org/obo/VTO_0012488,Proechimys sp. AVB-2011,http://purl.obolibrary.org/obo/VTO_0012476,Proechimys,,
http://purl.obolibrary.org/obo/VTO_0014240,Reithrodontomys sp. AVB-2011,http://purl.obolibrary.org/obo/VTO_0014217,Reithrodontomys,,
http://purl.obolibrary.org/obo/VTO_0014237,Reithrodontomys sp. 1 AVB-2011,http://purl.obolibrary.org/obo/VTO_0014217,Reithrodontomys,,
http://purl.obolibrary.org/obo/VTO_0014238,Reithrodontomys sp. 2 AVB-2011,http://purl.obolibrary.org/obo/VTO_0014217,Reithrodontomys,,
http://purl.obolibrary.org/obo/VTO_0014281,unclassified Rhizomyinae,http://purl.obolibrary.org/obo/VTO_0014280,Rhizomyinae,,
http://purl.obolibrary.org/obo/VTO_0014282,Rhizomyinae sp. AVB-2011,http://purl.obolibrary.org/obo/VTO_0014281,unclassified Rhizomyinae,,
http://purl.obolibrary.org/obo/VTO_0012975,unclassified Sciuridae,http://purl.obolibrary.org/obo/VTO_0012971,Sciuridae,,
http://purl.obolibrary.org/obo/VTO_0012976,Sciuridae sp. AVB-2011,http://purl.obolibrary.org/obo/VTO_0012975,unclassified Sciuridae,,
http://purl.obolibrary.org/obo/VTO_0011030,Tragelaphus sp. AVB-2011,http://purl.obolibrary.org/obo/VTO_0011029,Tragelaphus,,
http://purl.obolibrary.org/obo/VTO_0011593,Tupaia sp. AVB-2011,http://purl.obolibrary.org/obo/VTO_0011583,Tupaia,,
http://purl.obolibrary.org/obo/VTO_0011612,unclassified Tupaiidae,http://purl.obolibrary.org/obo/VTO_0011579,Tupaiidae,,
http://purl.obolibrary.org/obo/VTO_0011613,Tupaiidae sp. AVB-2011,http://purl.obolibrary.org/obo/VTO_0011612,unclassified Tupaiidae,,
http://purl.obolibrary.org/obo/VTO_0013130,Sundasciurus lowii,http://purl.obolibrary.org/obo/VTO_0013126,Sundasciurus,,
http://purl.obolibrary.org/obo/VTO_0013933,Tylomys watsoni,http://purl.obolibrary.org/obo/VTO_0013929,Tylomys,,
http://purl.obolibrary.org/obo/VTO_0023365,Agapornis swindernianus,http://purl.obolibrary.org/obo/VTO_0023357,Agapornis,,
http://purl.obolibrary.org/obo/VTO_0029039,Anthus latistriatus,http://purl.obolibrary.org/obo/VTO_0029032,Anthus,,
http://purl.obolibrary.org/obo/VTO_0029037,Anthus leucophrys,http://purl.obolibrary.org/obo/VTO_0029032,Anthus,,
http://purl.obolibrary.org/obo/VTO_0029042,Anthus lineiventris,http://purl.obolibrary.org/obo/VTO_0029032,Anthus,,
http://purl.obolibrary.org/obo/VTO_0029033,Anthus pallidiventris,http://purl.obolibrary.org/obo/VTO_0029032,Anthus,,
http://purl.obolibrary.org/obo/VTO_0029035,Anthus similis,http://purl.obolibrary.org/obo/VTO_0029032,Anthus,,
http://purl.obolibrary.org/obo/VTO_0029034,Anthus vaalensis,http://purl.obolibrary.org/obo/VTO_0029032,Anthus,,
http://purl.obolibrary.org/obo/VTO_0023770,Apus caffer,http://purl.obolibrary.org/obo/VTO_0023755,Apus,,
http://purl.obolibrary.org/obo/VTO_0032517,Ardeola idae,http://purl.obolibrary.org/obo/VTO_0032512,Ardeola,,
http://purl.obolibrary.org/obo/VTO_0032514,Ardeola rufiventris,http://purl.obolibrary.org/obo/VTO_0032512,Ardeola,,
http://purl.obolibrary.org/obo/VTO_0026562,Batis erlangeri,http://purl.obolibrary.org/obo/VTO_0026558,Batis,,
http://purl.obolibrary.org/obo/VTO_0027463,Ploceidae,http://purl.obolibrary.org/obo/VTO_0027462,Passeroidea,,
http://purl.obolibrary.org/obo/VTO_0027474,Brachycope,http://purl.obolibrary.org/obo/VTO_0027463,Ploceidae,,
http://purl.obolibrary.org/obo/VTO_0027475,Brachycope anomala,http://purl.obolibrary.org/obo/VTO_0027474,Brachycope,,
http://purl.obolibrary.org/obo/VTO_0032219,Caprimulgus prigoginei,http://purl.obolibrary.org/obo/VTO_0032204,Caprimulgus,,
http://purl.obolibrary.org/obo/VTO_0022650,Centropus monachus,http://purl.obolibrary.org/obo/VTO_0022649,Centropus,,
http://purl.obolibrary.org/obo/VTO_0024777,Chlorocichla laetissima,http://purl.obolibrary.org/obo/VTO_0024776,Chlorocichla,,
http://purl.obolibrary.org/obo/VTO_0024778,Chlorocichla prigoginei,http://purl.obolibrary.org/obo/VTO_0024776,Chlorocichla,,
http://purl.obolibrary.org/obo/VTO_0028997,Estrilda nigriloris,http://purl.obolibrary.org/obo/VTO_0028985,Estrilda,,
http://purl.obolibrary.org/obo/VTO_0032807,Glaucidium albertinum,http://purl.obolibrary.org/obo/VTO_0032798,Glaucidium,,
http://purl.obolibrary.org/obo/VTO_0029393,Graueria,http://purl.obolibrary.org/obo/VTO_0029392,Sylviidae,,
http://purl.obolibrary.org/obo/VTO_0029394,Graueria vittata,http://purl.obolibrary.org/obo/VTO_0029393,Graueria,,
http://purl.obolibrary.org/obo/VTO_0022930,Gymnobucco sladeni,http://purl.obolibrary.org/obo/VTO_0022929,Gymnobucco,,
http://purl.obolibrary.org/obo/VTO_0022945,Indicator indicator,http://purl.obolibrary.org/obo/VTO_0022943,Indicator,,
http://purl.obolibrary.org/obo/VTO_0022946,Indicator meliphilus,http://purl.obolibrary.org/obo/VTO_0022943,Indicator,,
http://purl.obolibrary.org/obo/VTO_0022944,Indicator willcocksi,http://purl.obolibrary.org/obo/VTO_0022943,Indicator,,
http://purl.obolibrary.org/obo/VTO_0032472,Ixobrychus sturmii,http://purl.obolibrary.org/obo/VTO_0032467,Ixobrychus,,
http://purl.obolibrary.org/obo/VTO_0029872,Kupeornis chapini,http://purl.obolibrary.org/obo/VTO_0029871,Kupeornis,,
http://purl.obolibrary.org/obo/VTO_0029873,Kupeornis rufocinctus,http://purl.obolibrary.org/obo/VTO_0029871,Kupeornis,,
http://purl.obolibrary.org/obo/VTO_0022921,Lybius minor,http://purl.obolibrary.org/obo/VTO_0022917,Lybius,,
http://purl.obolibrary.org/obo/VTO_0027556,Malimbus cassini,http://purl.obolibrary.org/obo/VTO_0027553,Malimbus,,
http://purl.obolibrary.org/obo/VTO_0027557,Malimbus coronatus,http://purl.obolibrary.org/obo/VTO_0027553,Malimbus,,
http://purl.obolibrary.org/obo/VTO_0025205,Melaenornis ardesiacus,http://purl.obolibrary.org/obo/VTO_0025201,Melaenornis,,
http://purl.obolibrary.org/obo/VTO_0022956,Melichneutes,http://purl.obolibrary.org/obo/VTO_0022939,Indicatoridae,,
http://purl.obolibrary.org/obo/VTO_0022957,Melichneutes robustus,http://purl.obolibrary.org/obo/VTO_0022956,Melichneutes,,
http://purl.obolibrary.org/obo/VTO_0022940,Melignomon,http://purl.obolibrary.org/obo/VTO_0022939,Indicatoridae,,
http://purl.obolibrary.org/obo/VTO_0022942,Melignomon eisentrauti,http://purl.obolibrary.org/obo/VTO_0022940,Melignomon,,
http://purl.obolibrary.org/obo/VTO_0022941,Melignomon zenkeri,http://purl.obolibrary.org/obo/VTO_0022940,Melignomon,,
http://purl.obolibrary.org/obo/VTO_0025221,Muscicapa lendu,http://purl.obolibrary.org/obo/VTO_0025218,Muscicapa,,
http://purl.obolibrary.org/obo/VTO_0032785,Phodilus prigoginei,http://purl.obolibrary.org/obo/VTO_0032783,Phodilus,,
http://purl.obolibrary.org/obo/VTO_0027538,Ploceus flavipes,http://purl.obolibrary.org/obo/VTO_0027501,Ploceus,,
http://purl.obolibrary.org/obo/VTO_0027537,Ploceus superciliosus,http://purl.obolibrary.org/obo/VTO_0027501,Ploceus,,
http://purl.obolibrary.org/obo/VTO_0022952,Prodotiscus,http://purl.obolibrary.org/obo/VTO_0022939,Indicatoridae,,
http://purl.obolibrary.org/obo/VTO_0022955,Prodotiscus insignis,http://purl.obolibrary.org/obo/VTO_0022952,Prodotiscus,,
http://purl.obolibrary.org/obo/VTO_0022954,Prodotiscus regulus,http://purl.obolibrary.org/obo/VTO_0022952,Prodotiscus,,
http://purl.obolibrary.org/obo/VTO_0022953,Prodotiscus zambesiae,http://purl.obolibrary.org/obo/VTO_0022952,Prodotiscus,,
http://purl.obolibrary.org/obo/VTO_0027388,Riparia congica,http://purl.obolibrary.org/obo/VTO_0027385,Riparia,,
http://purl.obolibrary.org/obo/VTO_0032010,Sarothrura rufa,http://purl.obolibrary.org/obo/VTO_0032008,Sarothrura,,
http://purl.obolibrary.org/obo/VTO_0029464,Phylloscopus laurae,http://purl.obolibrary.org/obo/VTO_0029432,Phylloscopus,,
http://purl.obolibrary.org/obo/VTO_0022935,Stactolaema anchietae,http://purl.obolibrary.org/obo/VTO_0022932,Stactolaema,,
http://purl.obolibrary.org/obo/VTO_0026502,Terpsiphone batesi,http://purl.obolibrary.org/obo/VTO_0026489,Terpsiphone,,
http://purl.obolibrary.org/obo/VTO_0026499,Terpsiphone bedfordi,http://purl.obolibrary.org/obo/VTO_0026489,Terpsiphone,,
http://purl.obolibrary.org/obo/VTO_0026495,Terpsiphone rufocinerea,http://purl.obolibrary.org/obo/VTO_0026489,Terpsiphone,,
http://purl.obolibrary.org/obo/VTO_0032518,Ardeola sp. GGS-2011,http://purl.obolibrary.org/obo/VTO_0032512,Ardeola,,
http://purl.obolibrary.org/obo/VTO_0031860,Francolinus sp. GGS-2011,http://purl.obolibrary.org/obo/VTO_0031835,Francolinus,,
http://purl.obolibrary.org/obo/VTO_0022949,Indicator sp. GGS-2011,http://purl.obolibrary.org/obo/VTO_0022943,Indicator,,
http://purl.obolibrary.org/obo/VTO_0023213,Dendropicos sp. GGS-2011,http://purl.obolibrary.org/obo/VTO_0023212,Dendropicos,,
http://purl.obolibrary.org/obo/VTO_0027510,Ploceus sp. GGS-2011,http://purl.obolibrary.org/obo/VTO_0027501,Ploceus,,
http://purl.obolibrary.org/obo/VTO_0027498,Quelea sp. GGS-2011,http://purl.obolibrary.org/obo/VTO_0027495,Quelea,,
http://purl.obolibrary.org/obo/VTO_0013941,Cricetulus longicaudatus,http://purl.obolibrary.org/obo/VTO_0013940,Cricetulus,,
http://purl.obolibrary.org/obo/VTO_0013297,Geomys pinetis,http://purl.obolibrary.org/obo/VTO_0013285,Geomys,,
http://purl.obolibrary.org/obo/VTO_0013942,Cricetulus sp.,http://purl.obolibrary.org/obo/VTO_0013940,Cricetulus,,
http://purl.obolibrary.org/obo/VTO_0037840,Alestes dentex,http://purl.obolibrary.org/obo/VTO_0037827,Alestes,,
http://purl.obolibrary.org/obo/VTO_0080237,Salmo dentex,http://purl.obolibrary.org/obo/VTO_0058173,Salmo,,
http://purl.obolibrary.org/obo/VTO_0035172,Auchenoglanis biscutatus,http://purl.obolibrary.org/obo/VTO_0035169,Auchenoglanis,,
http://purl.obolibrary.org/obo/VTO_0035131,Chrysichthys nigrodigitatus,http://purl.obolibrary.org/obo/VTO_0035124,Chrysichthys,,
http://purl.obolibrary.org/obo/VTO_0033765,Mormyrus hasselquistii,http://purl.obolibrary.org/obo/VTO_0033762,Mormyrus,,
http://purl.obolibrary.org/obo/VTO_0033606,Protopterus sp. BAFEN289-10,http://purl.obolibrary.org/obo/VTO_0033602,Protopterus,,
http://purl.obolibrary.org/obo/VTO_0033607,Protopterus sp. BOLD:AAL6244,http://purl.obolibrary.org/obo/VTO_0033602,Protopterus,,
http://purl.obolibrary.org/obo/VTO_0043817,Bembrops greyi,http://purl.obolibrary.org/obo/VTO_0043816,Bembrops,,
http://purl.obolibrary.org/obo/VTO_0042620,Pachycara crossacanthum,http://purl.obolibrary.org/obo/VTO_0042616,Pachycara,,
http://purl.obolibrary.org/obo/VTO_0053001,Peristedion cataphractum,http://purl.obolibrary.org/obo/VTO_0053000,Peristedion,,
http://purl.obolibrary.org/obo/VTO_0057101,Dicrolene,http://purl.obolibrary.org/obo/VTO_0057057,Ophidiidae,,
http://purl.obolibrary.org/obo/VTO_0057102,Dicrolene introniger,http://purl.obolibrary.org/obo/VTO_0057101,Dicrolene,,
http://purl.obolibrary.org/obo/VTO_0014027,Phenacomys ungava,http://purl.obolibrary.org/obo/VTO_0014025,Phenacomys,,
http://purl.obolibrary.org/obo/VTO_0036837,Pterygoplichthys gibbiceps,http://purl.obolibrary.org/obo/VTO_0036827,Pterygoplichthys,,
http://purl.obolibrary.org/obo/VTO_0013947,Cricetulus migratorius,http://purl.obolibrary.org/obo/VTO_0013940,Cricetulus,,
http://purl.obolibrary.org/obo/VTO_0014527,Maxomys moi,http://purl.obolibrary.org/obo/VTO_0014526,Maxomys,,
http://purl.obolibrary.org/obo/VTO_0014486,unclassified Niviventer,http://purl.obolibrary.org/obo/VTO_0014485,Niviventer,,
http://purl.obolibrary.org/obo/VTO_0014490,Niviventer sp. BM250-03,http://purl.obolibrary.org/obo/VTO_0014486,unclassified Niviventer,,
http://purl.obolibrary.org/obo/VTO_0014489,Niviventer sp. BM248-03,http://purl.obolibrary.org/obo/VTO_0014486,unclassified Niviventer,,
http://purl.obolibrary.org/obo/VTO_0014488,Niviventer sp. BOLD:AAD7937,http://purl.obolibrary.org/obo/VTO_0014486,unclassified Niviventer,,
http://purl.obolibrary.org/obo/VTO_0014487,Niviventer sp. ABBM166-05,http://purl.obolibrary.org/obo/VTO_0014486,unclassified Niviventer,,
http://purl.obolibrary.org/obo/VTO_0014495,Niviventer sp. ABBM157-05,http://purl.obolibrary.org/obo/VTO_0014486,unclassified Niviventer,,
http://purl.obolibrary.org/obo/VTO_0014496,Niviventer sp. BOLD:AAB2209,http://purl.obolibrary.org/obo/VTO_0014486,unclassified Niviventer,,
http://purl.obolibrary.org/obo/VTO_0014493,Niviventer sp. BOLD:AAA2719,http://purl.obolibrary.org/obo/VTO_0014486,unclassified Niviventer,,
http://purl.obolibrary.org/obo/VTO_0014494,Niviventer sp. ABBM177-05,http://purl.obolibrary.org/obo/VTO_0014486,unclassified Niviventer,,
http://purl.obolibrary.org/obo/VTO_0014499,Niviventer sp. BOLD:AAA2718,http://purl.obolibrary.org/obo/VTO_0014486,unclassified Niviventer,,
http://purl.obolibrary.org/obo/VTO_0014500,Niviventer sp. BOLD:AAE2315,http://purl.obolibrary.org/obo/VTO_0014486,unclassified Niviventer,,
http://purl.obolibrary.org/obo/VTO_0014497,Niviventer sp. BOLD:AAA8157,http://purl.obolibrary.org/obo/VTO_0014486,unclassified Niviventer,,
http://purl.obolibrary.org/obo/VTO_0014508,Niviventer cf. confucianus ABRVN168-06,http://purl.obolibrary.org/obo/VTO_0014485,Niviventer,,
http://purl.obolibrary.org/obo/VTO_0014510,Niviventer cf. confucianus BOLD:AAA2718,http://purl.obolibrary.org/obo/VTO_0014485,Niviventer,,
http://purl.obolibrary.org/obo/VTO_0014896,Rattus sp. BOLD:AAB2209,http://purl.obolibrary.org/obo/VTO_0014842,unclassified Rattus,,
http://purl.obolibrary.org/obo/VTO_0014898,Rattus sp. BOLD:AAH3526,http://purl.obolibrary.org/obo/VTO_0014842,unclassified Rattus,,
http://purl.obolibrary.org/obo/VTO_0014903,Rattus sp. BOLD:AAA5929,http://purl.obolibrary.org/obo/VTO_0014842,unclassified Rattus,,
http://purl.obolibrary.org/obo/VTO_0014904,Rattus sp. BOLD:AAB6757,http://purl.obolibrary.org/obo/VTO_0014842,unclassified Rattus,,
http://purl.obolibrary.org/obo/VTO_0014901,Rattus sp. BOLD:AAE2315,http://purl.obolibrary.org/obo/VTO_0014842,unclassified Rattus,,
http://purl.obolibrary.org/obo/VTO_0014902,Rattus sp. BOLD:AAH3528,http://purl.obolibrary.org/obo/VTO_0014842,unclassified Rattus,,
